researcher_id,researcher_name,paper_count,paper_ids,categories,research_text
Richard Chen,Richard Chen,1,http://arxiv.org/abs/2008.03323v3,cs.AI;cs.LG,"covid-19 in differential diagnosis of online symptom assessments. the covid-19 pandemic has magnified an already existing trend of people looking for healthcare solutions online. one class of solutions are symptom checkers, which have become very popular in the context of covid-19. traditional symptom checkers, however, are based on manually curated expert systems that are inflexible and hard to modify, especially in a quickly changing situation like the one we are facing today. that is why all covid-19 existing solutions are manual symptom checkers that can only estimate the probability of this disease and cannot contemplate alternative hypothesis or come up with a differential diagnosis. while machine learning offers an alternative, the lack of reliable data does not make it easy to apply to covid-19 either. in this paper we present an approach that combines the strengths of traditional ai expert systems and novel deep learning models. in doing so we can leverage prior knowledge as well as any amount of existing data to quickly derive models that best adapt to the current state of the world and latest scientific knowledge. we use the approach to train a covid-19 aware differential diagnosis model that can be used for medical decision support both for doctors or patients. we show that our approach is able to accurately model new incoming data about covid-19 while still preserving accuracy on conditions that had been modeled in the past. while our approach shows evident and clear advantages for an extreme situation like the one we are currently facing, we also show that its flexibility generalizes beyond this concrete, but very important, example."
Vignesh Venkataraman,Vignesh Venkataraman,1,http://arxiv.org/abs/2008.03323v3,cs.AI;cs.LG,"covid-19 in differential diagnosis of online symptom assessments. the covid-19 pandemic has magnified an already existing trend of people looking for healthcare solutions online. one class of solutions are symptom checkers, which have become very popular in the context of covid-19. traditional symptom checkers, however, are based on manually curated expert systems that are inflexible and hard to modify, especially in a quickly changing situation like the one we are facing today. that is why all covid-19 existing solutions are manual symptom checkers that can only estimate the probability of this disease and cannot contemplate alternative hypothesis or come up with a differential diagnosis. while machine learning offers an alternative, the lack of reliable data does not make it easy to apply to covid-19 either. in this paper we present an approach that combines the strengths of traditional ai expert systems and novel deep learning models. in doing so we can leverage prior knowledge as well as any amount of existing data to quickly derive models that best adapt to the current state of the world and latest scientific knowledge. we use the approach to train a covid-19 aware differential diagnosis model that can be used for medical decision support both for doctors or patients. we show that our approach is able to accurately model new incoming data about covid-19 while still preserving accuracy on conditions that had been modeled in the past. while our approach shows evident and clear advantages for an extreme situation like the one we are currently facing, we also show that its flexibility generalizes beyond this concrete, but very important, example."
Geoffrey J. Tso,Geoffrey J. Tso,1,http://arxiv.org/abs/2008.03323v3,cs.AI;cs.LG,"covid-19 in differential diagnosis of online symptom assessments. the covid-19 pandemic has magnified an already existing trend of people looking for healthcare solutions online. one class of solutions are symptom checkers, which have become very popular in the context of covid-19. traditional symptom checkers, however, are based on manually curated expert systems that are inflexible and hard to modify, especially in a quickly changing situation like the one we are facing today. that is why all covid-19 existing solutions are manual symptom checkers that can only estimate the probability of this disease and cannot contemplate alternative hypothesis or come up with a differential diagnosis. while machine learning offers an alternative, the lack of reliable data does not make it easy to apply to covid-19 either. in this paper we present an approach that combines the strengths of traditional ai expert systems and novel deep learning models. in doing so we can leverage prior knowledge as well as any amount of existing data to quickly derive models that best adapt to the current state of the world and latest scientific knowledge. we use the approach to train a covid-19 aware differential diagnosis model that can be used for medical decision support both for doctors or patients. we show that our approach is able to accurately model new incoming data about covid-19 while still preserving accuracy on conditions that had been modeled in the past. while our approach shows evident and clear advantages for an extreme situation like the one we are currently facing, we also show that its flexibility generalizes beyond this concrete, but very important, example."
Xavier Amatriain,Xavier Amatriain,1,http://arxiv.org/abs/2008.03323v3,cs.AI;cs.LG,"covid-19 in differential diagnosis of online symptom assessments. the covid-19 pandemic has magnified an already existing trend of people looking for healthcare solutions online. one class of solutions are symptom checkers, which have become very popular in the context of covid-19. traditional symptom checkers, however, are based on manually curated expert systems that are inflexible and hard to modify, especially in a quickly changing situation like the one we are facing today. that is why all covid-19 existing solutions are manual symptom checkers that can only estimate the probability of this disease and cannot contemplate alternative hypothesis or come up with a differential diagnosis. while machine learning offers an alternative, the lack of reliable data does not make it easy to apply to covid-19 either. in this paper we present an approach that combines the strengths of traditional ai expert systems and novel deep learning models. in doing so we can leverage prior knowledge as well as any amount of existing data to quickly derive models that best adapt to the current state of the world and latest scientific knowledge. we use the approach to train a covid-19 aware differential diagnosis model that can be used for medical decision support both for doctors or patients. we show that our approach is able to accurately model new incoming data about covid-19 while still preserving accuracy on conditions that had been modeled in the past. while our approach shows evident and clear advantages for an extreme situation like the one we are currently facing, we also show that its flexibility generalizes beyond this concrete, but very important, example."
David L. Martin,David L. Martin,1,http://arxiv.org/abs/2008.03900v2,cs.AI,"wikidata constraints on mars (extended technical report). wikidata constraints, albeit useful, are represented and processed in an incomplete, ad hoc fashion. constraint declarations do not fully express their meaning, and thus do not provide a precise, unambiguous basis for constraint specification, or a logical foundation for constraint-checking implementations. in prior work we have proposed a logical framework for wikidata as a whole, based on multi-attributed relational structures (mars) and related logical languages. in this paper we explain how constraints are handled in the proposed framework, and show that nearly all of wikidata's existing property constraints can be completely characterized in it, in a natural and economical fashion. we also give characterizations for several proposed property constraints, and show that a variety of non-property constraints can be handled in the same framework."
Peter F. Patel-Schneider,Peter F. Patel-Schneider,1,http://arxiv.org/abs/2008.03900v2,cs.AI,"wikidata constraints on mars (extended technical report). wikidata constraints, albeit useful, are represented and processed in an incomplete, ad hoc fashion. constraint declarations do not fully express their meaning, and thus do not provide a precise, unambiguous basis for constraint specification, or a logical foundation for constraint-checking implementations. in prior work we have proposed a logical framework for wikidata as a whole, based on multi-attributed relational structures (mars) and related logical languages. in this paper we explain how constraints are handled in the proposed framework, and show that nearly all of wikidata's existing property constraints can be completely characterized in it, in a natural and economical fashion. we also give characterizations for several proposed property constraints, and show that a variety of non-property constraints can be handled in the same framework."
Lê Nguyên Hoang,Lê Nguyên Hoang,1,http://arxiv.org/abs/2008.04256v1,cs.AI;econ.TH,"purely bayesian counterfactuals versus newcomb's paradox. this paper proposes a careful separation between an entity's epistemic system and their decision system. crucially, bayesian counterfactuals are estimated by the epistemic system; not by the decision system. based on this remark, i prove the existence of newcomb-like problems for which an epistemic system necessarily expects the entity to make a counterfactually bad decision. i then address (a slight generalization of) newcomb's paradox. i solve the specific case where the player believes that the predictor applies bayes rule with a supset of all the data available to the player. i prove that the counterfactual optimality of the 1-box strategy depends on the player's prior on the predictor's additional data. if these additional data are not expected to reduce sufficiently the predictor's uncertainty on the player's decision, then the player's epistemic system will counterfactually prefer to 2-box. but if the predictor's data is believed to make them quasi-omniscient, then 1-box will be counterfactually preferred. implications of the analysis are then discussed. more generally, i argue that, to better understand or design an entity, it is useful to clearly separate the entity's epistemic, decision, but also data collection, reward and maintenance systems, whether the entity is human, algorithmic or institutional."
Ibrahim Ahmed,Ibrahim Ahmed,1,http://arxiv.org/abs/2008.04407v1,cs.AI;cs.LG;eess.SY,"fault-tolerant control of degrading systems with on-policy reinforcement learning. we propose a novel adaptive reinforcement learning control approach for fault tolerant control of degrading systems that is not preceded by a fault detection and diagnosis step. therefore, a priori knowledge of faults that may occur in the system is not required. the adaptive scheme combines online and offline learning of the on-policy control method to improve exploration and sample efficiency, while guaranteeing stable learning. the offline learning phase is performed using a data-driven model of the system, which is frequently updated to track the system's operating conditions. we conduct experiments on an aircraft fuel transfer system to demonstrate the effectiveness of our approach."
Marcos Quiñones-Grueiro,Marcos Quiñones-Grueiro,1,http://arxiv.org/abs/2008.04407v1,cs.AI;cs.LG;eess.SY,"fault-tolerant control of degrading systems with on-policy reinforcement learning. we propose a novel adaptive reinforcement learning control approach for fault tolerant control of degrading systems that is not preceded by a fault detection and diagnosis step. therefore, a priori knowledge of faults that may occur in the system is not required. the adaptive scheme combines online and offline learning of the on-policy control method to improve exploration and sample efficiency, while guaranteeing stable learning. the offline learning phase is performed using a data-driven model of the system, which is frequently updated to track the system's operating conditions. we conduct experiments on an aircraft fuel transfer system to demonstrate the effectiveness of our approach."
Gautam Biswas,Gautam Biswas,1,http://arxiv.org/abs/2008.04407v1,cs.AI;cs.LG;eess.SY,"fault-tolerant control of degrading systems with on-policy reinforcement learning. we propose a novel adaptive reinforcement learning control approach for fault tolerant control of degrading systems that is not preceded by a fault detection and diagnosis step. therefore, a priori knowledge of faults that may occur in the system is not required. the adaptive scheme combines online and offline learning of the on-policy control method to improve exploration and sample efficiency, while guaranteeing stable learning. the offline learning phase is performed using a data-driven model of the system, which is frequently updated to track the system's operating conditions. we conduct experiments on an aircraft fuel transfer system to demonstrate the effectiveness of our approach."
Paolo Felli,Paolo Felli,1,http://arxiv.org/abs/2008.04774v2,cs.AI;cs.MA,"smt-based safety verification of parameterised multi-agent systems. in this paper we study the verification of parameterised multi-agent systems (mass), and in particular the task of verifying whether unwanted states, characterised as a given state formula, are reachable in a given mas, i.e., whether the mas is unsafe. the mas is parameterised and the model only describes the finite set of possible agent templates, while the actual number of concrete agent instances for each template is unbounded and cannot be foreseen. this makes the state-space infinite. as safety may of course depend on the number of agent instances in the system, the verification result must be correct irrespective of such number. we solve this problem via infinite-state model checking based on satisfiability modulo theories (smt), relying on the theory of array-based systems: we present parameterised mass as particular array-based systems, under two execution semantics for the mas, which we call concurrent and interleaved. we prove our decidability results under these assumptions and illustrate our implementation approach, called safe: the swarm safety detector, based on the third-party model checker mcmt, which we evaluate experimentally. finally, we discuss how this approach lends itself to richer parameterised and data-aware mas settings beyond the state-of-the-art solutions in the literature, which we leave as future work."
Alessandro Gianola,Alessandro Gianola,1,http://arxiv.org/abs/2008.04774v2,cs.AI;cs.MA,"smt-based safety verification of parameterised multi-agent systems. in this paper we study the verification of parameterised multi-agent systems (mass), and in particular the task of verifying whether unwanted states, characterised as a given state formula, are reachable in a given mas, i.e., whether the mas is unsafe. the mas is parameterised and the model only describes the finite set of possible agent templates, while the actual number of concrete agent instances for each template is unbounded and cannot be foreseen. this makes the state-space infinite. as safety may of course depend on the number of agent instances in the system, the verification result must be correct irrespective of such number. we solve this problem via infinite-state model checking based on satisfiability modulo theories (smt), relying on the theory of array-based systems: we present parameterised mass as particular array-based systems, under two execution semantics for the mas, which we call concurrent and interleaved. we prove our decidability results under these assumptions and illustrate our implementation approach, called safe: the swarm safety detector, based on the third-party model checker mcmt, which we evaluate experimentally. finally, we discuss how this approach lends itself to richer parameterised and data-aware mas settings beyond the state-of-the-art solutions in the literature, which we leave as future work."
Marco Montali,Marco Montali,1,http://arxiv.org/abs/2008.04774v2,cs.AI;cs.MA,"smt-based safety verification of parameterised multi-agent systems. in this paper we study the verification of parameterised multi-agent systems (mass), and in particular the task of verifying whether unwanted states, characterised as a given state formula, are reachable in a given mas, i.e., whether the mas is unsafe. the mas is parameterised and the model only describes the finite set of possible agent templates, while the actual number of concrete agent instances for each template is unbounded and cannot be foreseen. this makes the state-space infinite. as safety may of course depend on the number of agent instances in the system, the verification result must be correct irrespective of such number. we solve this problem via infinite-state model checking based on satisfiability modulo theories (smt), relying on the theory of array-based systems: we present parameterised mass as particular array-based systems, under two execution semantics for the mas, which we call concurrent and interleaved. we prove our decidability results under these assumptions and illustrate our implementation approach, called safe: the swarm safety detector, based on the third-party model checker mcmt, which we evaluate experimentally. finally, we discuss how this approach lends itself to richer parameterised and data-aware mas settings beyond the state-of-the-art solutions in the literature, which we leave as future work."
Lucas Y. Tian,Lucas Y. Tian,1,http://arxiv.org/abs/2008.03519v1,cs.AI;cs.LG;q-bio.NC,"learning abstract structure for drawing by efficient motor program induction. humans flexibly solve new problems that differ qualitatively from those they were trained on. this ability to generalize is supported by learned concepts that capture structure common across different problems. here we develop a naturalistic drawing task to study how humans rapidly acquire structured prior knowledge. the task requires drawing visual objects that share underlying structure, based on a set of composable geometric rules. we show that people spontaneously learn abstract drawing procedures that support generalization, and propose a model of how learners can discover these reusable drawing programs. trained in the same setting as humans, and constrained to produce efficient motor actions, this model discovers new drawing routines that transfer to test objects and resemble learned features of human sequences. these results suggest that two principles guiding motor program induction in the model - abstraction (general programs that ignore object-specific details) and compositionality (recombining previously learned programs) - are key for explaining how humans learn structured internal representations that guide flexible reasoning and learning."
Kevin Ellis,Kevin Ellis,1,http://arxiv.org/abs/2008.03519v1,cs.AI;cs.LG;q-bio.NC,"learning abstract structure for drawing by efficient motor program induction. humans flexibly solve new problems that differ qualitatively from those they were trained on. this ability to generalize is supported by learned concepts that capture structure common across different problems. here we develop a naturalistic drawing task to study how humans rapidly acquire structured prior knowledge. the task requires drawing visual objects that share underlying structure, based on a set of composable geometric rules. we show that people spontaneously learn abstract drawing procedures that support generalization, and propose a model of how learners can discover these reusable drawing programs. trained in the same setting as humans, and constrained to produce efficient motor actions, this model discovers new drawing routines that transfer to test objects and resemble learned features of human sequences. these results suggest that two principles guiding motor program induction in the model - abstraction (general programs that ignore object-specific details) and compositionality (recombining previously learned programs) - are key for explaining how humans learn structured internal representations that guide flexible reasoning and learning."
Marta Kryven,Marta Kryven,1,http://arxiv.org/abs/2008.03519v1,cs.AI;cs.LG;q-bio.NC,"learning abstract structure for drawing by efficient motor program induction. humans flexibly solve new problems that differ qualitatively from those they were trained on. this ability to generalize is supported by learned concepts that capture structure common across different problems. here we develop a naturalistic drawing task to study how humans rapidly acquire structured prior knowledge. the task requires drawing visual objects that share underlying structure, based on a set of composable geometric rules. we show that people spontaneously learn abstract drawing procedures that support generalization, and propose a model of how learners can discover these reusable drawing programs. trained in the same setting as humans, and constrained to produce efficient motor actions, this model discovers new drawing routines that transfer to test objects and resemble learned features of human sequences. these results suggest that two principles guiding motor program induction in the model - abstraction (general programs that ignore object-specific details) and compositionality (recombining previously learned programs) - are key for explaining how humans learn structured internal representations that guide flexible reasoning and learning."
Joshua B. Tenenbaum,Joshua B. Tenenbaum,1,http://arxiv.org/abs/2008.03519v1,cs.AI;cs.LG;q-bio.NC,"learning abstract structure for drawing by efficient motor program induction. humans flexibly solve new problems that differ qualitatively from those they were trained on. this ability to generalize is supported by learned concepts that capture structure common across different problems. here we develop a naturalistic drawing task to study how humans rapidly acquire structured prior knowledge. the task requires drawing visual objects that share underlying structure, based on a set of composable geometric rules. we show that people spontaneously learn abstract drawing procedures that support generalization, and propose a model of how learners can discover these reusable drawing programs. trained in the same setting as humans, and constrained to produce efficient motor actions, this model discovers new drawing routines that transfer to test objects and resemble learned features of human sequences. these results suggest that two principles guiding motor program induction in the model - abstraction (general programs that ignore object-specific details) and compositionality (recombining previously learned programs) - are key for explaining how humans learn structured internal representations that guide flexible reasoning and learning."
Dagnachew Azene Temesgene,Dagnachew Azene Temesgene,1,http://arxiv.org/abs/2008.04105v1,cs.AI;cs.LG;cs.MA;cs.NI,"distributed deep reinforcement learning for functional split control in energy harvesting virtualized small cells. to meet the growing quest for enhanced network capacity, mobile network operators (mnos) are deploying dense infrastructures of small cells. this, in turn, increases the power consumption of mobile networks, thus impacting the environment. as a result, we have seen a recent trend of powering mobile networks with harvested ambient energy to achieve both environmental and cost benefits. in this paper, we consider a network of virtualized small cells (vscs) powered by energy harvesters and equipped with rechargeable batteries, which can opportunistically offload baseband (bb) functions to a grid-connected edge server depending on their energy availability. we formulate the corresponding grid energy and traffic drop rate minimization problem, and propose a distributed deep reinforcement learning (ddrl) solution. coordination among vscs is enabled via the exchange of battery state information. the evaluation of the network performance in terms of grid energy consumption and traffic drop rate confirms that enabling coordination among the vscs via knowledge exchange achieves a performance close to the optimal. numerical results also confirm that the proposed ddrl solution provides higher network performance, better adaptation to the changing environment, and higher cost savings with respect to a tabular multi-agent reinforcement learning (mrl) solution used as a benchmark."
Marco Miozzo,Marco Miozzo,1,http://arxiv.org/abs/2008.04105v1,cs.AI;cs.LG;cs.MA;cs.NI,"distributed deep reinforcement learning for functional split control in energy harvesting virtualized small cells. to meet the growing quest for enhanced network capacity, mobile network operators (mnos) are deploying dense infrastructures of small cells. this, in turn, increases the power consumption of mobile networks, thus impacting the environment. as a result, we have seen a recent trend of powering mobile networks with harvested ambient energy to achieve both environmental and cost benefits. in this paper, we consider a network of virtualized small cells (vscs) powered by energy harvesters and equipped with rechargeable batteries, which can opportunistically offload baseband (bb) functions to a grid-connected edge server depending on their energy availability. we formulate the corresponding grid energy and traffic drop rate minimization problem, and propose a distributed deep reinforcement learning (ddrl) solution. coordination among vscs is enabled via the exchange of battery state information. the evaluation of the network performance in terms of grid energy consumption and traffic drop rate confirms that enabling coordination among the vscs via knowledge exchange achieves a performance close to the optimal. numerical results also confirm that the proposed ddrl solution provides higher network performance, better adaptation to the changing environment, and higher cost savings with respect to a tabular multi-agent reinforcement learning (mrl) solution used as a benchmark."
Deniz Gündüz,Deniz Gündüz,1,http://arxiv.org/abs/2008.04105v1,cs.AI;cs.LG;cs.MA;cs.NI,"distributed deep reinforcement learning for functional split control in energy harvesting virtualized small cells. to meet the growing quest for enhanced network capacity, mobile network operators (mnos) are deploying dense infrastructures of small cells. this, in turn, increases the power consumption of mobile networks, thus impacting the environment. as a result, we have seen a recent trend of powering mobile networks with harvested ambient energy to achieve both environmental and cost benefits. in this paper, we consider a network of virtualized small cells (vscs) powered by energy harvesters and equipped with rechargeable batteries, which can opportunistically offload baseband (bb) functions to a grid-connected edge server depending on their energy availability. we formulate the corresponding grid energy and traffic drop rate minimization problem, and propose a distributed deep reinforcement learning (ddrl) solution. coordination among vscs is enabled via the exchange of battery state information. the evaluation of the network performance in terms of grid energy consumption and traffic drop rate confirms that enabling coordination among the vscs via knowledge exchange achieves a performance close to the optimal. numerical results also confirm that the proposed ddrl solution provides higher network performance, better adaptation to the changing environment, and higher cost savings with respect to a tabular multi-agent reinforcement learning (mrl) solution used as a benchmark."
Paolo Dini,Paolo Dini,1,http://arxiv.org/abs/2008.04105v1,cs.AI;cs.LG;cs.MA;cs.NI,"distributed deep reinforcement learning for functional split control in energy harvesting virtualized small cells. to meet the growing quest for enhanced network capacity, mobile network operators (mnos) are deploying dense infrastructures of small cells. this, in turn, increases the power consumption of mobile networks, thus impacting the environment. as a result, we have seen a recent trend of powering mobile networks with harvested ambient energy to achieve both environmental and cost benefits. in this paper, we consider a network of virtualized small cells (vscs) powered by energy harvesters and equipped with rechargeable batteries, which can opportunistically offload baseband (bb) functions to a grid-connected edge server depending on their energy availability. we formulate the corresponding grid energy and traffic drop rate minimization problem, and propose a distributed deep reinforcement learning (ddrl) solution. coordination among vscs is enabled via the exchange of battery state information. the evaluation of the network performance in terms of grid energy consumption and traffic drop rate confirms that enabling coordination among the vscs via knowledge exchange achieves a performance close to the optimal. numerical results also confirm that the proposed ddrl solution provides higher network performance, better adaptation to the changing environment, and higher cost savings with respect to a tabular multi-agent reinforcement learning (mrl) solution used as a benchmark."
Alasdair Hill,Alasdair Hill,1,http://arxiv.org/abs/2008.04165v2,cs.AI;cs.LO;cs.PL,"proof-carrying plans: a resource logic for ai planning. recent trends in ai verification and explainable ai have raised the question of whether ai planning techniques can be verified. in this paper, we present a novel resource logic, the proof carrying plans (pcp) logic that can be used to verify plans produced by ai planners. the pcp logic takes inspiration from existing resource logics (such as linear logic and separation logic) as well as hoare logic when it comes to modelling states and resource-aware plan execution. it also capitalises on the curry-howard approach to logics, in its treatment of plans as functions and plan pre- and post-conditions as types. this paper presents two main results. from the theoretical perspective, we show that the pcp logic is sound relative to the standard possible world semantics used in ai planning. from the practical perspective, we present a complete agda formalisation of the pcp logic and of its soundness proof. moreover, we showcase the curry-howard, or functional, value of this implementation by supplementing it with the library that parses ai plans into agda's proofs automatically. we provide evaluation of this library and the resulting agda functions."
Ekaterina Komendantskaya,Ekaterina Komendantskaya,1,http://arxiv.org/abs/2008.04165v2,cs.AI;cs.LO;cs.PL,"proof-carrying plans: a resource logic for ai planning. recent trends in ai verification and explainable ai have raised the question of whether ai planning techniques can be verified. in this paper, we present a novel resource logic, the proof carrying plans (pcp) logic that can be used to verify plans produced by ai planners. the pcp logic takes inspiration from existing resource logics (such as linear logic and separation logic) as well as hoare logic when it comes to modelling states and resource-aware plan execution. it also capitalises on the curry-howard approach to logics, in its treatment of plans as functions and plan pre- and post-conditions as types. this paper presents two main results. from the theoretical perspective, we show that the pcp logic is sound relative to the standard possible world semantics used in ai planning. from the practical perspective, we present a complete agda formalisation of the pcp logic and of its soundness proof. moreover, we showcase the curry-howard, or functional, value of this implementation by supplementing it with the library that parses ai plans into agda's proofs automatically. we provide evaluation of this library and the resulting agda functions."
Ronald P. A. Petrick,Ronald P. A. Petrick,1,http://arxiv.org/abs/2008.04165v2,cs.AI;cs.LO;cs.PL,"proof-carrying plans: a resource logic for ai planning. recent trends in ai verification and explainable ai have raised the question of whether ai planning techniques can be verified. in this paper, we present a novel resource logic, the proof carrying plans (pcp) logic that can be used to verify plans produced by ai planners. the pcp logic takes inspiration from existing resource logics (such as linear logic and separation logic) as well as hoare logic when it comes to modelling states and resource-aware plan execution. it also capitalises on the curry-howard approach to logics, in its treatment of plans as functions and plan pre- and post-conditions as types. this paper presents two main results. from the theoretical perspective, we show that the pcp logic is sound relative to the standard possible world semantics used in ai planning. from the practical perspective, we present a complete agda formalisation of the pcp logic and of its soundness proof. moreover, we showcase the curry-howard, or functional, value of this implementation by supplementing it with the library that parses ai plans into agda's proofs automatically. we provide evaluation of this library and the resulting agda functions."
Li Xia,Li Xia,1,http://arxiv.org/abs/2008.03707v1,cs.AI;cs.LG;math.OC,"risk-sensitive markov decision processes with combined metrics of mean and variance. this paper investigates the optimization problem of an infinite stage discrete time markov decision process (mdp) with a long-run average metric considering both mean and variance of rewards together. such performance metric is important since the mean indicates average returns and the variance indicates risk or fairness. however, the variance metric couples the rewards at all stages, the traditional dynamic programming is inapplicable as the principle of time consistency fails. we study this problem from a new perspective called the sensitivity-based optimization theory. a performance difference formula is derived and it can quantify the difference of the mean-variance combined metrics of mdps under any two different policies. the difference formula can be utilized to generate new policies with strictly improved mean-variance performance. a necessary condition of the optimal policy and the optimality of deterministic policies are derived. we further develop an iterative algorithm with a form of policy iteration, which is proved to converge to local optima both in the mixed and randomized policy space. specially, when the mean reward is constant in policies, the algorithm is guaranteed to converge to the global optimum. finally, we apply our approach to study the fluctuation reduction of wind power in an energy storage system, which demonstrates the potential applicability of our optimization method."
Ahmed H. Qureshi,Ahmed H. Qureshi,1,http://arxiv.org/abs/2008.03787v1,cs.AI;cs.LG;cs.RO,"neural manipulation planning on constraint manifolds. the presence of task constraints imposes a significant challenge to motion planning. despite all recent advancements, existing algorithms are still computationally expensive for most planning problems. in this paper, we present constrained motion planning networks (compnet), the first neural planner for multimodal kinematic constraints. our approach comprises the following components: i) constraint and environment perception encoders; ii) neural robot configuration generator that outputs configurations on/near the constraint manifold(s), and iii) a bidirectional planning algorithm that takes the generated configurations to create a feasible robot motion trajectory. we show that compnet solves practical motion planning tasks involving both unconstrained and constrained problems. furthermore, it generalizes to new unseen locations of the objects, i.e., not seen during training, in the given environments with high success rates. when compared to the state-of-the-art constrained motion planning algorithms, compnet outperforms by order of magnitude improvement in computational speed with a significantly lower variance."
Jiangeng Dong,Jiangeng Dong,1,http://arxiv.org/abs/2008.03787v1,cs.AI;cs.LG;cs.RO,"neural manipulation planning on constraint manifolds. the presence of task constraints imposes a significant challenge to motion planning. despite all recent advancements, existing algorithms are still computationally expensive for most planning problems. in this paper, we present constrained motion planning networks (compnet), the first neural planner for multimodal kinematic constraints. our approach comprises the following components: i) constraint and environment perception encoders; ii) neural robot configuration generator that outputs configurations on/near the constraint manifold(s), and iii) a bidirectional planning algorithm that takes the generated configurations to create a feasible robot motion trajectory. we show that compnet solves practical motion planning tasks involving both unconstrained and constrained problems. furthermore, it generalizes to new unseen locations of the objects, i.e., not seen during training, in the given environments with high success rates. when compared to the state-of-the-art constrained motion planning algorithms, compnet outperforms by order of magnitude improvement in computational speed with a significantly lower variance."
Austin Choe,Austin Choe,1,http://arxiv.org/abs/2008.03787v1,cs.AI;cs.LG;cs.RO,"neural manipulation planning on constraint manifolds. the presence of task constraints imposes a significant challenge to motion planning. despite all recent advancements, existing algorithms are still computationally expensive for most planning problems. in this paper, we present constrained motion planning networks (compnet), the first neural planner for multimodal kinematic constraints. our approach comprises the following components: i) constraint and environment perception encoders; ii) neural robot configuration generator that outputs configurations on/near the constraint manifold(s), and iii) a bidirectional planning algorithm that takes the generated configurations to create a feasible robot motion trajectory. we show that compnet solves practical motion planning tasks involving both unconstrained and constrained problems. furthermore, it generalizes to new unseen locations of the objects, i.e., not seen during training, in the given environments with high success rates. when compared to the state-of-the-art constrained motion planning algorithms, compnet outperforms by order of magnitude improvement in computational speed with a significantly lower variance."
Michael C. Yip,Michael C. Yip,1,http://arxiv.org/abs/2008.03787v1,cs.AI;cs.LG;cs.RO,"neural manipulation planning on constraint manifolds. the presence of task constraints imposes a significant challenge to motion planning. despite all recent advancements, existing algorithms are still computationally expensive for most planning problems. in this paper, we present constrained motion planning networks (compnet), the first neural planner for multimodal kinematic constraints. our approach comprises the following components: i) constraint and environment perception encoders; ii) neural robot configuration generator that outputs configurations on/near the constraint manifold(s), and iii) a bidirectional planning algorithm that takes the generated configurations to create a feasible robot motion trajectory. we show that compnet solves practical motion planning tasks involving both unconstrained and constrained problems. furthermore, it generalizes to new unseen locations of the objects, i.e., not seen during training, in the given environments with high success rates. when compared to the state-of-the-art constrained motion planning algorithms, compnet outperforms by order of magnitude improvement in computational speed with a significantly lower variance."
Amirhossein Moosavi,Amirhossein Moosavi,1,http://arxiv.org/abs/2008.04970v1,cs.AI;math.OC,"metaheuristics for the operating theater planning and scheduling: a systematic review. there are found a vast number of papers studying the problem of operating theater planning and scheduling. different variants of this problem are generally recognized to be np-complete; thus, several solution approaches have been utilized in the literature to confront with these complicated problems. the lack of a thorough review of the main characteristics of solution approaches is tangible in the literature (reviewing them separately and with regards to the characteristics of studied problems), which can provide pragmatic guidelines for practitioners and future research projects. this paper aims to address this issue. since different types of solution approaches usually have different characteristics, this paper focuses only on metaheuristic algorithms. through both automatic and manual search methods, we have selected and reviewed 28 papers with respect to their main problem and solution approach features. finally, some directions are introduced for future research."
Onur Ozturk,Onur Ozturk,1,http://arxiv.org/abs/2008.04970v1,cs.AI;math.OC,"metaheuristics for the operating theater planning and scheduling: a systematic review. there are found a vast number of papers studying the problem of operating theater planning and scheduling. different variants of this problem are generally recognized to be np-complete; thus, several solution approaches have been utilized in the literature to confront with these complicated problems. the lack of a thorough review of the main characteristics of solution approaches is tangible in the literature (reviewing them separately and with regards to the characteristics of studied problems), which can provide pragmatic guidelines for practitioners and future research projects. this paper aims to address this issue. since different types of solution approaches usually have different characteristics, this paper focuses only on metaheuristic algorithms. through both automatic and manual search methods, we have selected and reviewed 28 papers with respect to their main problem and solution approach features. finally, some directions are introduced for future research."
Ing. Yosvany Medina Carbó,Ing. Yosvany Medina Carbó,1,http://arxiv.org/abs/2007.11038v1,cs.AI,"sistema experto para el diagnóstico de enfermedades y plagas en los cultivos del arroz, tabaco, tomate, pimiento, maíz, pepino y frijol. agricultural production has become a complex business that requires the accumulation and integration of knowledge, in addition to information from many different sources. to remain competitive, the modern farmer often relies on agricultural specialists and advisors who provide them with information for decision making in their crops. but unfortunately, the help of the agricultural specialist is not always available when the farmer needs it. to alleviate this problem, expert systems have become a powerful instrument that has great potential within agriculture. this paper presents an expert system for the diagnosis of diseases and pests in rice, tobacco, tomato, pepper, corn, cucumber and bean crops. for the development of this expert system, swi-prolog was used to create the knowledge base, so it works with predicates and allows the system to be based on production rules. this system allows a fast and reliable diagnosis of pests and diseases that affect these crops."
